,Post ID,Comments,,
10189,CrGhF8_r9Fg,These people dnt last. What a waste,,
10190,CrGhF8_r9Fg,"Jacky had the jackpot, but ditched him for the drunk trash.",,
10191,CrGhF8_r9Fg,Can we talk about how bitchy Mica’s blonde friend is?  Wow.,,
10192,CrGhF8_r9Fg,Tiffany and Brett 😍👏👏,,
10193,CrGhF8_r9Fg,"Tiff and Brett🔥🔥😩
I was excited for them",,
10194,CrGhF8_r9Fg,Why is netflix shit now? The shows always buffer forever and never work. Hulu doesnt do it so don’t blame my internet,,
10195,CrGhF8_r9Fg,Senhora @netflixbrasil traduza logo essa reunião por favor 🙏🏽,,
10196,CrGhF8_r9Fg,So disappointing!!! @Netflix you've hyped us up for weeks and now we can't watch it live!!! Been waiting for for almost 2 hours for nothing 😩,,
10197,CrGhF8_r9Fg,I love that @netflix just took down the other two posts about @loveisblindnetflix. Y’all gonna really pretend you didn’t just fail everyone for the last hour? This is a major fail and deleting the posts wasn’t the answer. Embarrassing,,
10198,CrGhF8_r9Fg,‼️⚠️‼️⚠️‼️⚠️‼️⚠️‼️⚠️‼️⚠️ SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN SAVEWARRIORNUN ⚠️‼️⚠️‼️⚠️‼️⚠️‼️⚠️‼️⚠️,,
10199,CrBp0hItIYA,WELL he did awesome in both,,
10200,CrBp0hItIYA,OHHHH NO WONDER WHY HE LOOKS SO FAMILIAR,,
10201,CrBp0hItIYA,Ben are favourite😍,,
10202,CrBp0hItIYA,KINGGGGGGG,,
10203,CrBp0hItIYA,아름답다...❤️,,
10204,CrBp0hItIYA,I just finished Beef and omg. I’m devastated but also hopeful?,,
10205,CrBp0hItIYA,LOCKWOOD and CO season 2??,,
10206,CrBp0hItIYA,#renewshadowandbone,,
10207,CrBp0hItIYA,❤️🔥,,
10208,CrBp0hItIYA,Hi Ben🔥,,
10209,CrBp0hItIYA,Umbrella academy,,
10210,CrBp0hItIYA,#renewlockwoodandco #lockwoodandco,,
10211,CrBp0hItIYA,"Cleopatra was a caucasian Greek female, respect history",,
10212,CrBp0hItIYA,Benn🔥,,
10213,CrBp0hItIYA,RENEW SHADOW AND BONE,,
10214,CrBp0hItIYA,Athan engeyo patha mathri iruke nu yosichen nee thana da idhu 😂😂,,
10215,CrBp0hItIYA,☝️🤓,,
10216,CrBp0hItIYA,LOCKWOOD and CO season 2 #renewlockwoodandco #lockwoodandco,,
10217,CrBp0hItIYA,#renewlockwoodandco,,
10218,CrBp0hItIYA,#socspinoff,,
10219,CrBp0hItIYA,#renewshadowandbone #sixofcrowsspinoff #shadowandboneseason3 #socspinoff,,
10220,CrBp0hItIYA,"If you enter my stories, you may not be able to control yourself.🔥😜",,
10221,CrBp0hItIYA,Is my Last post Fire or should I Delete it? 🤔,,
10222,CrBp0hItIYA,@m.lim8 ❤️,,
10223,CrBp0hItIYA,"Please @netflix  give us the #SixofCrowsSpinoff and #ShadowAndBone season 3 we need to know what will happen to them
🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛",,
10224,CrBp0hItIYA,😍😍😍,,
10225,CrBp0hItIYA,7s🙈,,
10226,CrBp0hItIYA,❤️❤️❤️,,
10227,CrBp0hItIYA,He netflix when is The Old Guard 2 coming?,,
10228,CrBp0hItIYA,🎯🎒,,
10229,CrBp0hItIYA,Quero a nova temporada ❤️❤️,,
10230,CrBp0hItIYA,Elite >>>>,,
10231,CrBp0hItIYA,ONLY ELITE,,
10232,CrBp0hItIYA,❤️❤️❤️❤️❤️❤️❤️❤️,,
10233,CrBp0hItIYA,"Wait, he was the worship leader? Didn't recognize him!",,
10234,CrBp0hItIYA,🙌❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️j❤️j,,
10235,CrBp0hItIYA,Did y'all pay what's the problem now Netflix and cast y'all made 100% profit what's the problem,,
10236,CrBp0hItIYA,Hi👋thanks for being a good fan of mine your comments attracted me to you keep supporting while I bring more entertainment to your way,,
10237,CrBp0hItIYA,Acting great as a korean church oppa,,
10238,CrBp0hItIYA,HI I LOVE HIM,,
10239,CrBp0hItIYA,Follow me,,
10240,CrBp0hItIYA,I was so sure i saw him somewhere 😂,,
10241,CrBp0hItIYA,#renewshadowandbone,,
10242,CrBp0hItIYA,Will we be hearing any updates on the Shadow and Bone renewal ??,,
10243,CrBp0hItIYA,🔥,,
10244,CrBp0hItIYA,"...and i am just sitting here dreaming about next episodes of (cancelled) series called ""The Crew"" (one of a few really funny series you made. I dont believe it has worse rating than series like The Better Place 😢",,
10245,CrBp0hItIYA,"Join our new Instagram page for TV series and movie enthusiasts! Share your thoughts, reflections, and doubts about your favorites. DM us your questions to get them published. Don't miss out on being one of the first to join!",,
10246,CrBp0hItIYA,my bfffffffffffff,,
10247,CrBp0hItIYA,"@netflix please help us to continue making the beautiful @siren series that was stopped in 2020
The fans of this series are waiting!",,
10248,CrBp0hItIYA,We were told that Netflix literally...❤️,,
10249,Cq_L4mdpDEO,De los montes quiero la inmensidad y también EDGAR RAMÍREZ 🎵 🇻🇪,,
10250,Cq_L4mdpDEO,"just binged the whole series last night & i loved it 😄 born & raised in miami & i thought it was funny, well written, and not overly dependent on poking fun at floridian stereotypes 😂",,
10251,Cq_L4mdpDEO,Binged it in one day! So good,,
10252,Cq_L4mdpDEO,So funny and good !!!,,
10253,Cq_L4mdpDEO,Watching this now! I really like it 👏,,
10254,Cq_L4mdpDEO,"My favourite one was ""Florida man with no arms and no legs is armed and on the run"" hahaha",,
10255,Cq_L4mdpDEO,I just finished this series it was good,,
10256,Cq_L4mdpDEO,I watched this and it’s good,,
10257,Cq_L4mdpDEO,It’s so good,,
10258,Cq_L4mdpDEO,My birthday one is “florida man kills brother after catching him having sec with cousin on his favorite dragon ball z blanket”,,
10259,Cq_L4mdpDEO,Weird combination of comedy and drama. LOVE IT! ❤️,,
10260,Cq_L4mdpDEO,Good series man couldn't stop watching after one episode,,
10261,Cq_L4mdpDEO,YO KEVIN MADE THE BIG TIME,,
10262,Cq_L4mdpDEO,"Florida man* 

**mostly filmed in Wilmington, North Carolina.",,
10263,Cq_L4mdpDEO,"As an ex-floridian, this holds so much truth",,
10264,Cq_L4mdpDEO,a meme turned into a Live action,,
10265,Cq_L4mdpDEO,It's amazing,,
10266,Cq_L4mdpDEO,Florida man needs a toon version 😂😂,,
10267,Cq_L4mdpDEO,They need to make a movie about the florida man lol,,
10268,Cq_L4mdpDEO,"If he refused to return to Florida why he called himself the ""Florida man""",,
10269,Cq_L4mdpDEO,Can’t wait to watch this👏,,
10270,Cq_L4mdpDEO,Florida man from Ohio,,
10271,Cq_L4mdpDEO,They didn’t even film this in Florida 🤦🏾‍♂️,,
10272,Cq_L4mdpDEO,Netflix sucks! You always stops good shows.,,
10273,Cq_L4mdpDEO,Instead of making trash like this why don’t you renew all of the good shows you cancelled…,,
10274,Cq_L4mdpDEO,That was hilarious frfr 😂😆😂😆,,
10275,Cq_L4mdpDEO,It's so good 🔥,,
10276,Cq_L4mdpDEO,EDGAR RAMÍREZ IS THE BEST ❤️❤️,,
10277,Cq_L4mdpDEO,RENEW SHADOW AND BONE! GREENLIGHT SIX OF CROWS! NO MOURNERS NO FUNERALS!,,
10278,Cq_L4mdpDEO,It was shot in North Carolina!!!,,
10279,Cq_L4mdpDEO,,,
10280,Cq_L4mdpDEO,Cleopatra was NEVER black! Stop blackwashing out histories! Stop rewriting the past! Stop claiming! Stick to stealing shoes. Vultures!! Then wonder y the world hates y’all,,
10281,Cq_L4mdpDEO,U made cleopatra black? When she was greek white women😂,,
10282,Cq_L4mdpDEO,All I want is for you to #SaveWarriorNun #WarriorNun,,
10283,Cq_L4mdpDEO,First 5 minutes were boring. Woulda been be better if they’d turned ‘sick puppy’ into a show and called it Florida man,,
10284,Cq_L4mdpDEO,LOCKWOOD & CO season 2 #renewlockwoodandco #lockwoodandco,,
10285,Cq_L4mdpDEO,LOCKWOOD AND CO ?!,,
10286,Cq_L4mdpDEO,Stop faking history,,
10287,Cq_L4mdpDEO,"@msjamamama @gina_michelina 
😂❤️❤️❤️❤️",,
10288,Cq_L4mdpDEO,@netflix whatever you paid for this double it.,,
10289,Cq_L4mdpDEO,EDGAR RAMÍREZ THE BEST ACTOR IN THE WORLD @edgarramirez25 ❤️❤️,,
10290,Cq_L4mdpDEO,GO WATCH FLORIDA MAN AND SUPPORT EDGAR ❤️❤️ @edgarramirez25 ❤️❤️❤️,,
10291,Cq_L4mdpDEO,@thebananaspodcast,,
10292,Cq_L4mdpDEO,@katelynrae @teenched can’t wait to watch this 😂,,
10293,Cq_L4mdpDEO,@krystamoore,,
10294,Cq_L4mdpDEO,@nataliemaribel why you like this,,
10295,Cq_L4mdpDEO,@_aaryansr_,,
10296,Cq_L4mdpDEO,@zombiekingpin95,,
10297,Cq_L4mdpDEO,STOP Cleoptra movie,,
10298,Cq_L4mdpDEO,Ehi try making a historically accurate documentary,,
10299,Cq8XE6ON5Eb,Los necesito en mi vida 😍😍😍😍❤️❤️❤️❤️,,
10300,Cq8XE6ON5Eb,Asking for lady Sun summoner gator shirt,,
10301,Cq8XE6ON5Eb,🔥🔥🔥,,
10302,Cq8XE6ON5Eb,ITS ME 🥹❤️,,
10303,Cq8XE6ON5Eb,i thought it said lactose,,
10304,Cq8XE6ON5Eb,🍀🎸🍀LoFe's Warrior ❤💪❤,,
10305,Cq8XE6ON5Eb,I really need this collection ❤️,,
10306,Cq8XE6ON5Eb,El logo quedó 10/10😍,,
10307,Cq8XE6ON5Eb,🔥🔥🔥,,
10308,Cq8XE6ON5Eb,NEED🤍,,
10309,Cq8XE6ON5Eb,NEED🤍,,
10310,Cq8XE6ON5Eb,Hagan alguna adaptación de la increíble y triste historia de candida erendira y su abuela desalmada 🙌,,
10311,Cq8XE6ON5Eb,"Honestly i’m sorry to say but Disney+ beat you by adding the skip intro feature, can’t wait for you guys to add it to Netflix, it’s exhausting moving the mouse to skip the intros in every episode",,
10312,Cq8XE6ON5Eb,🔥🐊,,
10313,Cq8XE6ON5Eb,#savewarriornun,,
10314,Cq8XE6ON5Eb,🐊🔥🔥🔥,,
10315,Cq8XE6ON5Eb,"‏I speak on my tongue and on the tongue of all Siren lovers. I was not the only one affected by Siren's standing.
‏There are many followers from around the world who completely collapsed, and they do not have an iota of hope except for the return of Siren, do not underestimate it
‏The series has become so full of feelings that it takes all the thinking

‏Please save siren from freeform and cancellation 
‏Spread it on all pages.. 

Please contact netflex to save siren because we’ve been contacting freeform and disney plus from 2020 but with no replies but netflex always listen to fans please contact netflex and let them know that we’ve tried to pick siren  from 2020 please Netflix save siren it have millions of fans and it’s a successful show that left many questions with no answers 🥺🥺🙏🏻🙏🏻",,
10316,Cq8XE6ON5Eb,We need 365 days 4th part😖😞,,
10317,Cq8XE6ON5Eb,😍😍😍,,
10318,Cq8XE6ON5Eb,👏👏👏,,
10319,Cq8XE6ON5Eb,🌹❤️,,
10320,Cq8XE6ON5Eb,"WHAT ABOUT WARRIOR NUN MERCH??? 

‼️ S A V E  W A R R I O R  N U N ‼️

#SaveWarriorNun #WarriorNun",,
10321,Cq8XE6ON5Eb,الصحراء مغربية 🇲🇦❤️🇲🇦❤️❤️🇲🇦❤️🇲🇦🇲🇦❤️❤️🇲🇦❤️🇲🇦🇲🇦❤️❤️❤️❤️🇲🇦❤️🇲🇦🇲🇦❤️❤️❤️❤️🇲🇦❤️🇲🇦🇲🇦❤️❤️,,
10322,Cq8XE6ON5Eb,😍😍,,
10323,Cq8XE6ON5Eb,♥️🤍❤,,
10324,Cq8XE6ON5Eb,🔥🔥,,
10325,Cq8XE6ON5Eb,#sellzsjltonetflix,,
10326,Cq8XE6ON5Eb,#renewlockwoodandco,,
10327,Cq8XE6ON5Eb,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,,
10328,Cq8XE6ON5Eb,😮,,
10329,Cq8XE6ON5Eb,Yo,,
10330,Cq8XE6ON5Eb,🇧🇷,,
10331,Cq8XE6ON5Eb,"omg, nightmare stuff",,
10332,Cq8XE6ON5Eb,"La fausse bonne idée … quelqu un a la comm ( surement au dessus meme ) a du declarer : on va taper plus fort que tik tok, pour toucher les jeunes… collab netflix ! melangeons tous et contrairement a auparavant, la Mode n essaie plus d elever le debat mais juste de faire des « coups marketings » et des buzzs opportunistes. Sad .",,
10333,Cq8XE6ON5Eb,"Run it back day man said it’s fraud … I said business continuity from the start … this country that country … small minds …,",,
10334,Cq8XE6ON5Eb,"#sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff 
#SchadowAndBone #SchadowAndBone #SchadowAndBone",,
10335,Cq8XE6ON5Eb,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,,
10336,Cq8XE6ON5Eb,What the fuck is wrong with you promoting the Boston marathon like you are. Glorify it. Fuck you and your overpriced shit selection.,,
10337,Cq8XE6ON5Eb,How do I get that gatorgorgon neon sign???,,
10338,Cq8XE6ON5Eb,😍😍😍,,
10339,Cq8XE6ON5Eb,🔥🔥🔥🔥,,
10340,Cq8XE6ON5Eb,@boers5,,
10341,Cq8XE6ON5Eb,@evoox 😂,,
10342,Cq8XE6ON5Eb,@roxanaaagrcia @vivalex4_,,
10343,Cq8XE6ON5Eb,@chicoamiel 👏👏👏,,
10344,Cq8XE6ON5Eb,@chriscattlin,,
10345,Cq8XE6ON5Eb,@anamariacascardo,,
10346,Cq8XE6ON5Eb,@gonzalovazqueez,,
10347,Cq8XE6ON5Eb,I hate the new Netflix layout!! @netflix,,
10348,Cq8XE6ON5Eb,Bring bad sex season 2 to @netflix with @drdonaghue,,
10349,Cq50kniIL4y,WE NEED #shadowandboneseason3 #socspinoff PLEASE 🙏,,
10350,Cq50kniIL4y,Renew #sixofcrowsspinoff #shadowandboneseason3 !!!,,
10351,Cq50kniIL4y,RENEW SHADOW AND BONE PLEASE!!!! #shadowandbone #renewshadowandbone #shadowandboneseason3 #socspinoff,,
10352,Cq50kniIL4y,K😍,,
10353,Cq50kniIL4y,We want Shadow and bone new season,,
10354,Cq50kniIL4y,Oh yes's Kevin Heart,,
10355,Cq50kniIL4y,😳,,
10356,Cq50kniIL4y,or simply left on seen/read,,
10357,Cq50kniIL4y,#renewlockwoodandco #renewfatethewinxsaga #renewshadowandbone,,
10358,Cq50kniIL4y,#renewlockwoodandco,,
10359,Cq50kniIL4y,#lockwoodandcoseason2,,
10360,Cq50kniIL4y,#RENEWLOCKWOODANDCO,,
10361,Cq50kniIL4y,#renewshadowandbone #shadowandboneseason3 #sixofcrowsspinoff,,
10362,Cq50kniIL4y,SIX OF CROWS SHOW! RENEW SHADOW AND BONE! LETS BE LOUD SO THEY KNOW WE WANT IT! #sixofcrows NO MOURNERS NO FUNERALS!,,
10363,Cq50kniIL4y,Its mind blowing ❤️🙌,,
10364,Cq50kniIL4y,Maybe don’t advertise something with a gun trying to be funny 🤷🏼,,
10365,Cq50kniIL4y,#renewlockwoodandco,,
10366,Cq50kniIL4y,"#sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff 
#SchadowAndBone #SchadowAndBone #SchadowAndBone",,
10367,Cq50kniIL4y,チャットできる紳士はいますか？,,
10368,Cq50kniIL4y,K,,
10369,Cq50kniIL4y,You don’t think about much #SaveWarriorNun #WarriorNun,,
10370,Cq50kniIL4y,#renewlockwoodandco,,
10371,Cq50kniIL4y,#renewlockwoodandco #lockwoodandco,,
10372,Cq50kniIL4y,LOCKWOOD & CO season 2 #renewlockwoodandco #lockwoodandco,,
10373,Cq50kniIL4y,RENEW DOROHEDORO!!!! ITS BEEN 3 YEARS. What are y’all even doing over there????,,
10374,Cq50kniIL4y,What is this show called,,
10375,Cq50kniIL4y,I only use that when I’m made 😆,,
10376,Cq50kniIL4y,K? WHO SAYS K? YOU’R SO STUPID !!!,,
10377,Cq50kniIL4y,take julie and the phantom’s back rn.,,
10378,Cq50kniIL4y,Any news about Avatar the last airbender please 🙏,,
10379,Cq50kniIL4y,BEEF🔥,,
10380,Cq50kniIL4y,✨,,
10381,Cq50kniIL4y,am not thinking😂,,
10382,Cq50kniIL4y,😂😂😂,,
10383,Cq50kniIL4y,😂👏,,
10384,Cq50kniIL4y,K.,,
10385,Cq50kniIL4y,@i.am_sz bro?,,
10386,Cq50kniIL4y,#sixofcrowsspinoff @netflix,,
10387,Cq50kniIL4y,@the.other.ami u,,
10388,Cq50kniIL4y,@leanne_hall_x  you instantly came to my mind wen i see this 😂😂 x,,
10389,Cq50kniIL4y,@melynda04  ça pis le 👍 .. les deux PIRE réponses 😂,,
10390,Cq50kniIL4y,@habsy.___ wtf hahahahhaa,,
10391,Cq50kniIL4y,@isabellamanuell 🙄,,
10392,Cq50kniIL4y,@adrian.borrego84,,
10393,Cq50kniIL4y,@mathilde.f.pedersen!!!!!!!!! PIP,,
10394,Cq50kniIL4y,@rohan_savani now who cld this be?,,
10395,Cq50kniIL4y,@maryajebatasnea ei je apni churi dekhaiya voy dekhan 🥲,,
10396,Cq50kniIL4y,@valentijn050 🔥,,
10397,Cq50kniIL4y,@msnic21,,
10398,Cq50kniIL4y,@emmaogiens,,
10399,Cq0q-gOONE5,"EVERYTHING ABOUT THIS WAS BRILLIANT!!! Writing, acting, directing - edge of your seat - what's happening next...WHAT is happening next - season 2 please..",,
10400,Cq0q-gOONE5,Incredible,,
10401,Cq0q-gOONE5,Bra content!,,
10402,Cq0q-gOONE5,The BEST SHOW!!!!!! There needs to be more!!!!!🔥🔥🔥🔥,,
10403,Cq0q-gOONE5,"I came here to say - This show was absolutely fantastic, fucking 10/10!! 😍",,
10404,Cq0q-gOONE5,So good!,,
10405,Cq0q-gOONE5,Glenn ❤️,,
10406,Cq0q-gOONE5,Such an incredible show. Also we need justice for Naomi. #PoorNaomi should be the new #PoorMichelle 😂❤️,,
10407,Cq0q-gOONE5,I love it !,,
10408,Cq0q-gOONE5,This show is amazing!!!!!!,,
10409,Cq0q-gOONE5,This show was soooo good. Already knew he was a great actor but damn,,
10410,Cq0q-gOONE5,GLENN??,,
10411,Cq0q-gOONE5,The ending credits music is a trip to the past every episode 🔥,,
10412,Cq0q-gOONE5,Best show since the white lotus season 1,,
10413,Cq0q-gOONE5,We want 3⁰ season Sexlife😍,,
10414,Cq0q-gOONE5,Devoured the whole season! Sooo good!,,
10415,Cq0q-gOONE5,"Day 91 of us trying to help you see the mistake you've made in canceling inside job, with its amazing writing & animation, it grew a fanbase larger than you seem to realize. We need to finish the story of Reagan & crew. Please. #saveinsidejob #bringbackinsidejob #renewinsidejob",,
10416,Cq0q-gOONE5,"This was one of THE BEST series I have seen in a long time. Every single actor was so dialed in and en pointe. The story, the players, the themes, it was just chef’s kiss! Thank you for such captivating entertainment. 👏🏾👏🏾👏🏾",,
10417,Cq0q-gOONE5,😍😍😍,,
10418,Cq0q-gOONE5,#SaveWarriorNun #WarriorNun #RenewWarriorNun,,
10419,Cq0q-gOONE5,Unpopular opinion - this show was absolutely perfect I’m every way and they should leave it exactly where it ended.,,
10420,Cq0q-gOONE5,My a daily mood 🧚‍♀️,,
10421,Cq0q-gOONE5,please renew partner track. i need to know why murphy snitched,,
10422,Cq0q-gOONE5,Dope series though no 🧢💯,,
10423,Cq0q-gOONE5,#shadowandboneseason3 #sixofcrowsspinoff,,
10424,Cq0q-gOONE5,The scene where both of them are talking while in their cars and  a guy in another car honks at them to move…..hysterical!,,
10425,Cq0q-gOONE5,One word: “word”,,
10426,Cq0q-gOONE5,🔥,,
10427,Cq0q-gOONE5,I remember him from Walking Dead 😂,,
10428,Cq0q-gOONE5,Will there be season 2,,
10429,Cq0q-gOONE5,🥩🥩🥩,,
10430,Cq0q-gOONE5,❤️,,
10431,Cq0q-gOONE5,BEEEEEEEEEEEEEEEEEEEF.,,
10432,Cq0q-gOONE5,"Man, this show was so good. I'm definitely the only one who laughed at church singing scene bcoz man everything Steven Yuen's character went through was pure bad luck. Like if bad luck was a person it'd be Danny Cho",,
10433,Cq0q-gOONE5,😍😍,,
10434,Cq0q-gOONE5,#savewarriornun,,
10435,Cq0q-gOONE5,"You dumb losers , give up the rights of JOJO you all don't deserve it",,
10436,Cq0q-gOONE5,👏👏🔥❤️,,
10437,Cq0q-gOONE5,Yall 🙌🙌🙌🙌🙌🙌🙌🙌,,
10438,Cq0q-gOONE5,Başarılar,,
10439,Cq0q-gOONE5,The second slide is me during my menstrual cycle 😂😂,,
10440,Cq0q-gOONE5,Best show so far theyre amazing ❤️,,
10441,Cq0q-gOONE5,Where's who cloned tyrone,,
10442,Cq0q-gOONE5,🔥🔥🔥🔥🔥,,
10443,Cq0q-gOONE5,We want 3⁰ season @sexlife !!!😍,,
10444,Cq0q-gOONE5,"Please @netflix  give us the #SixofCrowsSpinoff and #ShadowAndBone season 3 we need to know what will happen to them
🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛🐦‍⬛",,
10445,Cq0q-gOONE5,#shadowandboneseason3 #renewshadowandbone #sixofcrowsspinoff @netflix @netflixgeeked,,
10446,Cq0q-gOONE5,Chinese beef is good for me,,
10447,Cq0q-gOONE5,So good!! I binged in 3 days,,
10448,Cq0q-gOONE5,CRAZY! Brilliant writing.,,
10449,CqyNDMNtZxp,We want shadow and bone season 3 🙌🙌#netflix 😍,,
10450,CqyNDMNtZxp,jason stranger things 4,,
10451,CqyNDMNtZxp,RENEW SHADOW AND BONE FOR SEASON 3 PLEASEEEEEEEE,,
10452,CqyNDMNtZxp,My friend and I with Love is Blind 😂,,
10453,CqyNDMNtZxp,Matt Donavan,,
10454,CqyNDMNtZxp,character: eleven,,
10455,CqyNDMNtZxp,Character: Elena Gilbert,,
10456,CqyNDMNtZxp,max from ginny & georgia,,
10457,CqyNDMNtZxp,Ward Cameron from OBX,,
10458,CqyNDMNtZxp,Elena from The Vampire Diaries 🌚,,
10459,CqyNDMNtZxp,btw if you hate a character that means that actor is Oscar award winning 🔥,,
10460,CqyNDMNtZxp,GIVE US SHADOW AND BONE SEASON 3 AND THE CROWS SPINOFF PLEAAAASE,,
10461,CqyNDMNtZxp,Renew shadow and bone !!!!,,
10462,CqyNDMNtZxp,Is this post about Pekka Rollins?,,
10463,CqyNDMNtZxp,professor umbridge,,
10464,CqyNDMNtZxp,You mean Elena from TVD 💀💀,,
10465,CqyNDMNtZxp,Ginny from Ginny and Georgia,,
10466,CqyNDMNtZxp,Xavier Thorpe 😐😐😐😐😐😐,,
10467,CqyNDMNtZxp,This post better be about Mal,,
10468,CqyNDMNtZxp,Elena Gilbert from TVD,,
10469,CqyNDMNtZxp,We talking about Kiara from outer banks right?,,
10470,CqyNDMNtZxp,Pretty sure this post is about Elena Gilbert,,
10471,CqyNDMNtZxp,Ginny from Ginny and Georgia🚩🚩,,
10472,CqyNDMNtZxp,"After Stranger Things season 4, Will Byers and his obsessive fans became insufferable. He's the most boring character on the show.He is so overrated.Literally his fans made me not want to watch the show.",,
10473,CqyNDMNtZxp,I hate you cancelling a good show Netflix,,
10474,CqyNDMNtZxp,Will Byers. Im tired of him and his stans !!!!,,
10475,CqyNDMNtZxp,GIVE US A SHADOW AND BONE RENEWAL !!!!!!! #SIX OF CROWS SPIN-OFF!!!!!! 🙏🏻,,
10476,CqyNDMNtZxp,"After his fraudulent term ended, gheii fraud souciopath G. Soros continued the series of felony crimes against the victim with 
1) illegal surveillance, 
2) false promises-a.k.a. future faking-promising to fulfil the victim's desire that they found out by hacking, such as studying/working in the U.S. or receiving actual rewards for the decade-long abuse that effectively ruined the victim's life, 
3) gaslighting by feeding the victim lies such that 
3a) big 0 actually died during the term and what people see now is his body-double., 
3b) the perp has developed cancer (which still doesn't justify all the sycho abouses that lasted 10 years and counting.)
3c) 
4) imposing the victim control schemes to suppress the revelation of the crimes.  
Perpetrators didn't take any real civil or criminal responsibility for the crime that effectively ruined the victim's life, even to this day.  These felons/perps used him as a shield/distraction to criticisms they deserve for their own lies/deception (their true seggshual orientation, nharceessistic personality/temperament that are only revealed to close staffers and anyone who are close to them, and their falsified past records etc.)  They picked the weak, the victim, who could not fight back and abused him like true sycopath/souciopats.
As can be indicated in this traumatic episode, political leaders such as big 0 and G. Soros are good example of ""COMMUNAL NHARCEESISST"", as well as criminal cult leaders who abuse their subordinates or victims physically and mentally.
Some of their tactics include fake killing public figures to indirectly threaten the target.  For instance, they hack the victim's interest and sometimes fake kill off some of the public fugures who is in the field victim was interested in.  The victim once liked the artcle about Tic nat han, a famous buddhist monk.  In a few days, he was fake killed sent into witness protection program.  Might have been a pure councidence but the problem is this is one of many such cases.",,
10477,CqyNDMNtZxp,"Hello, this is a small tifbits regarding  crimes of some U.S.  politicians and their co-consiprators.
This brief report comes from 10 years of tolerance and I mean this is not a joke.
In 2011, I, the victim, started mocking online game cheaters with a term that is derogatory to gays.  I used the term in a way similar to how eff you is used as a general mocking term.
The term wasn't even directed at anyone in the U.S. government and the victim didn't even know, back then, ""COMMUNAL NHARCEESSIST SYCOPATH big 0 was gheeii.  Not until 2018, when he started to pay attention to the opposition's claims about how corrupt big 0 truly is, did he realize big 0 was gheeii and what he and political ghost writers sycopath did to the victim was nothing short of gheeiii grooming segghshal harasment and scapegoating the weak for their own gains.
Then ""COMMUNAL NHARCEESISST"" big 0's abuse began.  They commenced 24/7 illegal surveillance, used my personal info and ideas written on my laptop memo file as motives or materials for political rhetorics, the most obvious of which were Charlie-hebdo incident, PSY, BTS, Lewis Hamilton and more.",,
10478,CqyNDMNtZxp,When you shove a lgbt character where they don’t belong,,
10479,CqyNDMNtZxp,"""elena gilbert"" no ur just a misogynist and hate any female lead who isn't a raging b!tch. yall praise katherine and hate on elena, get therapy💀 same shit with tori vega vs jade west, yall just hate when women are kind atp.",,
10480,CqyNDMNtZxp,#rafecameron,,
10481,CqyNDMNtZxp,❤️❤️,,
10482,CqyNDMNtZxp,#renewshadowandbone #sixofcrowsspinoff #socspinoff #shadowandbones3,,
10483,CqyNDMNtZxp,we’d be on the same wavelength if you announced the Shadow and Bone renewal… #renewshadowandbone #sixofcrowsspinoff,,
10484,CqyNDMNtZxp,"#sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff #sixofcrowsspinoff
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff 
#SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff #SOCspinoff 
#SchadowAndBone #SchadowAndBone #SchadowAndBone",,
10485,CqyNDMNtZxp,Elena Gilbert,,
10486,CqyNDMNtZxp,@iluvyou.sha miss hating on everyone with you,,
10487,CqyNDMNtZxp,@giuliaduse noi con le persone reali,,
10488,CqyNDMNtZxp,@smn.wlch peanut butter sandwiches...😌😂,,
10489,CqyNDMNtZxp,@darkaillou skylar 🪓,,
10490,CqyNDMNtZxp,@whoizshee @ja_han_israt  love birds,,
10491,CqyNDMNtZxp,@angela_dhamary nosotros al revés 🤣,,
10492,CqyNDMNtZxp,@marie_vssrt billy de St,,
